image,dataset,winner_codec,winner_param,winner_bpp,winner_psnr,winner_lpips,winner_enc_ms,jpeg_lpips,hevc_lpips,balle_lpips,cheng_lpips,note
/home/user/tesi/datasets/clic2020/train/paulo-simoes-mendes-33354.png,clic_train,Balle2018,4,0.464,30.1651,0.3335,41.4,0.0392,0.1918,0.1469,0.1195,
/home/user/tesi/datasets/clic2020/train/pawel-kadysz-3294.png,clic_train,Balle2018,6,0.4963,37.3837,0.169,125.6,0.0236,0.2176,0.169,0.1604,
/home/user/tesi/datasets/clic2020/train/pawel-kadysz-3295.png,clic_train,Balle2018,2,0.2292,27.8571,0.2531,74.4,0.0269,0.125,0.0773,0.0741,
/home/user/tesi/datasets/clic2020/train/peter-besser-132.png,clic_train,Balle2018,2,0.3749,26.1829,0.3573,17.5,0.0156,0.1346,0.0374,0.0442,
/home/user/tesi/datasets/clic2020/train/peter-hershey-177645.png,clic_train,Balle2018,4,0.2436,33.8567,0.4401,70.7,0.024,0.4229,0.3369,0.3572,
/home/user/tesi/datasets/clic2020/train/petradr-168.png,clic_train,Balle2018,6,0.2917,40.5816,0.1084,60.8,0.0155,0.1011,0.1084,0.104,
/home/user/tesi/datasets/clic2020/train/philipp-reiner-317.png,clic_train,Balle2018,2,0.2396,27.9229,0.2784,65.2,0.0108,0.1574,0.132,0.0392,
/home/user/tesi/datasets/clic2020/train/picseli-13574.png,clic_train,Balle2018,2,0.13,27.9876,0.5604,59.0,0.0381,0.1216,0.5604,0.0572,
/home/user/tesi/datasets/clic2020/train/picseli-6726.png,clic_train,Balle2018,6,0.3051,41.6488,0.0987,127.6,0.0211,0.1133,0.0987,0.0937,
/home/user/tesi/datasets/clic2020/train/pierre-bouillot-29023.png,clic_train,Balle2018,2,0.2511,25.5744,0.17,66.3,0.0259,0.052,0.17,0.0417,
/home/user/tesi/datasets/clic2020/train/pierre-bouillot-29065.png,clic_train,Balle2018,2,0.3648,25.9159,0.2244,70.2,0.0155,0.0986,0.0533,0.0479,
/home/user/tesi/datasets/clic2020/train/pineapple-supply-co-54478.png,clic_train,Balle2018,4,0.2582,34.4349,0.2902,69.6,0.0264,0.2264,0.2364,0.2363,
/home/user/tesi/datasets/clic2020/train/pineapple-supply-co-56454.png,clic_train,Balle2018,2,0.3478,25.5407,0.4523,74.0,0.0254,0.1502,0.021,0.0229,
/home/user/tesi/datasets/clic2020/train/piotr-kwiatkowski-354.png,clic_train,Balle2018,4,0.4202,33.9998,0.0842,71.0,0.0099,0.0664,0.0842,0.0367,
/home/user/tesi/datasets/clic2020/train/por7o-419.png,clic_train,Balle2018,4,0.3273,8.2352,0.7839,48.9,0.0144,0.1064,0.0765,0.0609,
/home/user/tesi/datasets/clic2020/train/pujohn-das-110287.png,clic_train,Balle2018,4,0.343,34.7734,0.0715,65.8,0.0068,0.0626,0.0715,0.0463,
/home/user/tesi/datasets/clic2020/train/rafael-fabricio-351.png,clic_train,Balle2018,2,0.1593,11.2355,0.9856,62.6,0.0251,0.2914,0.1667,0.2218,
/home/user/tesi/datasets/clic2020/train/ray-hennessy-118048.png,clic_train,Balle2018,6,0.4309,37.1576,0.345,114.5,0.0293,0.3705,0.345,0.3468,
/home/user/tesi/datasets/clic2020/train/ray-hennessy-139969.png,clic_train,Balle2018,6,0.1811,41.9152,0.2452,111.3,0.0318,0.198,0.2452,0.233,
/home/user/tesi/datasets/clic2020/train/raybay-382.png,clic_train,Balle2018,4,0.3483,34.4132,0.1498,53.0,0.0141,0.1206,0.1498,0.0808,
/home/user/tesi/datasets/clic2020/train/rebecca-johnston-17130.png,clic_train,Balle2018,4,0.4472,33.7019,0.1658,44.9,0.0212,0.1403,0.083,0.0784,
/home/user/tesi/datasets/clic2020/train/redd-angelo-70553.png,clic_train,Balle2018,4,0.3934,34.0167,0.1038,34.9,0.0078,0.145,0.0576,0.0531,
/home/user/tesi/datasets/clic2020/train/ricardo-gomez-angel-180819.png,clic_train,Balle2018,2,0.2522,10.3198,0.6539,62.6,0.0075,0.0393,0.6539,0.0268,
/home/user/tesi/datasets/clic2020/train/richard-loader-31932.png,clic_train,HEVC,45,0.2236,16.7008,0.8214,504.1,0.0031,0.1246,0.022,0.0289,FALLBACK_MIN_BPP
/home/user/tesi/datasets/clic2020/train/rick-waalders-123.png,clic_train,Balle2018,4,0.4455,32.1855,0.1347,12.6,0.0288,0.0774,0.0581,0.0482,
/home/user/tesi/datasets/clic2020/train/rick-waalders-124.png,clic_train,Balle2018,2,0.2337,27.6238,0.3194,12.0,0.0156,0.1347,0.1418,0.0572,
/home/user/tesi/datasets/clic2020/train/rob-bye-55418.png,clic_train,Balle2018,4,0.4738,32.6361,0.1605,52.5,0.021,0.1429,0.1605,0.0711,
/home/user/tesi/datasets/clic2020/train/rob-potvin-420.png,clic_train,Balle2018,6,0.4615,39.713,0.0873,113.5,0.0124,0.1254,0.0873,0.0739,
/home/user/tesi/datasets/clic2020/train/robson-hatsukami-morgan-116208.png,clic_train,Balle2018,6,0.3759,37.9925,0.2819,112.4,0.0225,0.3381,0.2819,0.2856,
/home/user/tesi/datasets/clic2020/train/rodrigo-melo-32.png,clic_train,Balle2018,2,0.2582,27.8091,0.3933,74.9,0.0182,0.201,0.0897,0.0807,
/home/user/tesi/datasets/clic2020/train/roman-arkhipov-123618.png,clic_train,Balle2018,6,0.4643,39.1251,0.0717,115.4,0.0135,0.0783,0.0717,0.056,
/home/user/tesi/datasets/clic2020/train/roman-kraft-27340.png,clic_train,Balle2018,4,0.2574,34.3881,0.2014,69.7,0.0077,0.1873,0.1492,0.1532,
/home/user/tesi/datasets/clic2020/train/rosan-harmens-18703.png,clic_train,Balle2018,2,0.2573,28.0489,0.4262,67.7,0.0301,0.3101,0.2757,0.2779,
/home/user/tesi/datasets/clic2020/train/rowan-heuvel-20502.png,clic_train,Balle2018,4,0.1015,40.2434,0.0844,76.0,0.0183,0.0671,0.0844,0.081,
/home/user/tesi/datasets/clic2020/train/ruben-dos-santos-1938.png,clic_train,Balle2018,6,0.4554,38.5828,0.1268,96.3,0.0245,0.1138,0.1268,0.0971,
/home/user/tesi/datasets/clic2020/train/rula-sibai-97.png,clic_train,Balle2018,4,0.2573,34.0157,0.1936,41.3,0.0231,0.139,0.1447,0.1431,
/home/user/tesi/datasets/clic2020/train/ruxandra-mateiu-421.png,clic_train,Balle2018,4,0.1195,34.2134,0.5442,66.9,0.0282,0.3628,0.2786,0.3218,
/home/user/tesi/datasets/clic2020/train/ry-van-362.png,clic_train,Balle2018,6,0.2844,39.6382,0.2051,111.7,0.035,0.2198,0.2051,0.1851,
/home/user/tesi/datasets/clic2020/train/ryan-pohanic-13342.png,clic_train,Balle2018,2,0.4158,25.8676,0.2273,70.4,0.0311,0.1216,0.0499,0.0546,
/home/user/tesi/datasets/clic2020/train/ryan-tauss-795.png,clic_train,Balle2018,6,0.2152,38.9227,0.3375,115.4,0.0383,0.3445,0.3375,0.3327,
/home/user/tesi/datasets/clic2020/train/sam-wheeler-2303.png,clic_train,Balle2018,2,0.2422,26.7107,0.3632,46.4,0.0256,0.1291,0.0703,0.0614,
/home/user/tesi/datasets/clic2020/train/samsommer-76472.png,clic_train,Balle2018,2,0.1946,28.9214,0.188,65.7,0.0113,0.122,0.1817,0.0765,
/home/user/tesi/datasets/clic2020/train/samuel-rohl-412.png,clic_train,Balle2018,4,0.4703,32.6191,0.1865,73.3,0.0216,0.1527,0.0946,0.0726,
/home/user/tesi/datasets/clic2020/train/samuel-scrimshaw-76646.png,clic_train,Balle2018,2,0.4013,26.1295,0.2881,72.1,0.0224,0.1341,0.0309,0.0307,
/home/user/tesi/datasets/clic2020/train/samuel-zeller-1609.png,clic_train,Balle2018,4,0.4074,32.0395,0.2305,72.1,0.0077,0.2217,0.1005,0.1088,
/home/user/tesi/datasets/clic2020/train/samuel-zeller-72120.png,clic_train,Balle2018,4,0.2783,34.5742,0.1316,69.9,0.0171,0.1161,0.0773,0.0701,
/home/user/tesi/datasets/clic2020/train/samuel-zeller-88483.png,clic_train,Balle2018,4,0.3415,33.0913,0.2862,70.6,0.0268,0.22,0.1393,0.1243,
/home/user/tesi/datasets/clic2020/train/sander-weeteling-88.png,clic_train,Balle2018,4,0.2008,35.9353,0.2172,64.8,0.0247,0.1518,0.2172,0.148,
/home/user/tesi/datasets/clic2020/train/sarah-burvenich-745.png,clic_train,Balle2018,2,0.3673,26.7253,0.2646,70.0,0.0161,0.1278,0.0507,0.0421,
/home/user/tesi/datasets/clic2020/train/saul-cuellar-21764.png,clic_train,Balle2018,4,0.2292,34.1802,0.2675,77.1,0.0173,0.2013,0.1608,0.1524,
/home/user/tesi/datasets/clic2020/train/scott-webb-56901.png,clic_train,Balle2018,2,0.2367,28.9127,0.2727,68.5,0.019,0.1285,0.2727,0.0664,
/home/user/tesi/datasets/clic2020/train/sebastian-unrau-31874.png,clic_train,Balle2018,2,0.1414,30.1847,0.4754,63.8,0.0347,0.2397,0.4754,0.1246,
/home/user/tesi/datasets/clic2020/train/sebastian-unrau-41675.png,clic_train,Balle2018,2,0.2736,27.487,0.3942,60.7,0.0288,0.155,0.3942,0.0618,
/home/user/tesi/datasets/clic2020/train/sebastien-gabriel-13684.png,clic_train,Balle2018,4,0.2703,34.8099,0.0995,70.6,0.018,0.0756,0.0537,0.0475,
/home/user/tesi/datasets/clic2020/train/sebastien-gabriel-14597.png,clic_train,Balle2018,4,0.2715,35.6119,0.132,73.1,0.0155,0.0975,0.0848,0.0713,
/home/user/tesi/datasets/clic2020/train/sebastien-marchand-9747.png,clic_train,Balle2018,2,0.3125,25.755,0.442,40.4,0.0348,0.1487,0.0578,0.0474,
/home/user/tesi/datasets/clic2020/train/sergee-bee-6680.png,clic_train,Balle2018,2,0.2883,9.2589,0.7904,52.9,0.0209,0.1491,0.0968,0.0772,
/home/user/tesi/datasets/clic2020/train/sergei-akulich-39027.png,clic_train,Balle2018,4,0.3723,33.8524,0.1518,71.2,0.0189,0.1536,0.1006,0.0999,
/home/user/tesi/datasets/clic2020/train/sergio-rola-38758.png,clic_train,Balle2018,2,0.2621,5.4764,0.8581,66.3,0.0064,0.0071,0.8581,0.0346,
/home/user/tesi/datasets/clic2020/train/seth-doyle-133177.png,clic_train,Balle2018,6,0.4541,38.2697,0.1748,116.0,0.0277,0.216,0.1748,0.1515,
/home/user/tesi/datasets/clic2020/train/shawnn-tan-265187.png,clic_train,Balle2018,2,0.0705,24.7019,0.3665,56.1,0.0189,0.1444,0.3665,0.0871,
/home/user/tesi/datasets/clic2020/train/siddharth-kothari-417.png,clic_train,Balle2018,4,0.3001,34.5536,0.211,38.7,0.0257,0.1362,0.1164,0.0847,
/home/user/tesi/datasets/clic2020/train/simon-schmitt-29709.png,clic_train,Balle2018,4,0.2809,33.5968,0.3161,71.0,0.038,0.2469,0.2089,0.1806,
/home/user/tesi/datasets/clic2020/train/skyler-smith-25745.png,clic_train,Balle2018,2,0.2599,29.78,0.1295,53.0,0.0057,0.0637,0.1295,0.0308,
/home/user/tesi/datasets/clic2020/train/sonja-langford-325.png,clic_train,Balle2018,2,0.2504,28.3539,0.3395,64.6,0.0224,0.1534,0.2047,0.0735,
/home/user/tesi/datasets/clic2020/train/sonja-langford-974.png,clic_train,Balle2018,4,0.1852,37.664,0.0863,64.0,0.008,0.071,0.0863,0.0573,
/home/user/tesi/datasets/clic2020/train/spacex-81773.png,clic_train,Balle2018,4,0.2546,34.9151,0.1768,39.4,0.0227,0.1569,0.0886,0.0753,
/home/user/tesi/datasets/clic2020/train/stale-grut-14863.png,clic_train,Balle2018,2,0.4062,24.794,0.2283,70.9,0.0134,0.0708,0.0408,0.0363,
/home/user/tesi/datasets/clic2020/train/stefan-kunze-16862.png,clic_train,Balle2018,6,0.3079,40.0107,0.1784,115.7,0.0172,0.2864,0.1784,0.1665,
/home/user/tesi/datasets/clic2020/train/stefan-kunze-26924.png,clic_train,Balle2018,4,0.2632,35.0588,0.188,69.1,0.0241,0.17,0.0867,0.0745,
/home/user/tesi/datasets/clic2020/train/stefan-kunze-26928.png,clic_train,Balle2018,2,0.2503,27.4196,0.3312,69.4,0.0244,0.1251,0.0779,0.0628,
/home/user/tesi/datasets/clic2020/train/stefan-ringler-13140.png,clic_train,Balle2018,4,0.211,33.6702,0.3488,72.7,0.0288,0.2762,0.2392,0.241,
/home/user/tesi/datasets/clic2020/train/stefanus-martanto-setyo-husodo-14699.png,clic_train,Balle2018,6,0.4213,39.3849,0.0738,116.6,0.0133,0.0842,0.0738,0.0691,
/home/user/tesi/datasets/clic2020/train/stephen-radford-27354.png,clic_train,Balle2018,4,0.3564,32.9436,0.2527,39.8,0.026,0.1281,0.0648,0.0509,
/home/user/tesi/datasets/clic2020/train/steve-carter-68574.png,clic_train,Balle2018,2,0.3173,26.1648,0.4133,58.4,0.0209,0.2193,0.2138,0.0875,
/home/user/tesi/datasets/clic2020/train/steve-richey-141.png,clic_train,HEVC,45,0.1562,19.1635,0.6236,1100.3,0.0065,0.0971,0.5367,0.0093,FALLBACK_MIN_BPP
/home/user/tesi/datasets/clic2020/train/steve-richey-7216.png,clic_train,Balle2018,2,0.4127,24.4461,0.3493,71.3,0.0028,0.1662,0.032,0.0274,
/home/user/tesi/datasets/clic2020/train/steven-lewis-555.png,clic_train,Balle2018,2,0.2351,12.2864,0.6823,52.8,0.0217,0.2315,0.261,0.1039,
/home/user/tesi/datasets/clic2020/train/sudarshan-bhat-31099.png,clic_train,Balle2018,4,0.4147,33.0714,0.1076,58.4,0.0159,0.0713,0.1076,0.0406,
/home/user/tesi/datasets/clic2020/train/susanne-feldt-12790.png,clic_train,Balle2018,6,0.1317,43.0285,0.1493,109.5,0.0252,0.094,0.1493,0.1407,
/home/user/tesi/datasets/clic2020/train/sven-scheuermeier-37377.png,clic_train,JPEG,30,0.4874,31.5883,0.2389,104.0,0.03,0.2171,0.1486,0.1217,
/home/user/tesi/datasets/clic2020/train/sven-schlager-758.png,clic_train,Balle2018,2,0.4021,7.0859,0.8295,17.5,0.0135,0.0539,0.1023,0.031,
/home/user/tesi/datasets/clic2020/train/sweet-ice-cream-photography-83915.png,clic_train,Balle2018,6,0.2656,39.2385,0.34,113.2,0.0581,0.2309,0.34,0.296,
/home/user/tesi/datasets/clic2020/train/sylwia-bartyzel-199.png,clic_train,Balle2018,6,0.293,40.578,0.1215,79.2,0.0263,0.1285,0.1215,0.1002,
/home/user/tesi/datasets/clic2020/train/sylwia-bartyzel-502.png,clic_train,Balle2018,2,0.4605,26.0021,0.1168,19.5,0.0077,0.0475,0.0265,0.0204,
/home/user/tesi/datasets/clic2020/train/talia-cohen-1811.png,clic_train,Balle2018,4,0.1429,33.1682,0.389,66.3,0.025,0.3461,0.389,0.2553,
/home/user/tesi/datasets/clic2020/train/taylor-jacobs-25060.png,clic_train,Balle2018,6,0.3072,39.5295,0.1641,114.1,0.0212,0.1667,0.1641,0.1536,
/home/user/tesi/datasets/clic2020/train/taylor-leopold-278.png,clic_train,Balle2018,4,0.2385,33.7257,0.416,67.9,0.0413,0.3667,0.3995,0.3684,
/home/user/tesi/datasets/clic2020/train/taylor-leopold-279.png,clic_train,Balle2018,6,0.4663,36.7812,0.3234,117.0,0.0359,0.3423,0.3234,0.3242,
/home/user/tesi/datasets/clic2020/train/teddy-kelley-106391.png,clic_train,Balle2018,4,0.3865,32.3261,0.1768,70.5,0.0177,0.1101,0.0837,0.0625,
/home/user/tesi/datasets/clic2020/train/the-anchor-28037.png,clic_train,Balle2018,6,0.1816,42.8071,0.0459,111.3,0.0149,0.045,0.0459,0.0398,
/home/user/tesi/datasets/clic2020/train/thomas-kelley-63615.png,clic_train,Balle2018,4,0.4684,32.3739,0.1514,69.9,0.0179,0.1581,0.0567,0.0491,
/home/user/tesi/datasets/clic2020/train/thomas-lefebvre-1518.png,clic_train,Balle2018,2,0.1419,31.0733,0.3758,62.3,0.0345,0.2336,0.3758,0.1686,
/home/user/tesi/datasets/clic2020/train/thomas-lefebvre-20957.png,clic_train,Balle2018,6,0.3765,39.765,0.1395,112.4,0.0168,0.141,0.1395,0.1278,
/home/user/tesi/datasets/clic2020/train/thomas-lefebvre-5691.png,clic_train,Balle2018,2,0.2617,27.1266,0.1215,68.7,0.0206,0.064,0.066,0.0669,
/home/user/tesi/datasets/clic2020/train/thomas-shellberg-33477.png,clic_train,Balle2018,6,0.3878,38.7398,0.1342,79.1,0.0236,0.1419,0.1342,0.1063,
/home/user/tesi/datasets/clic2020/train/thomas-tixtaaz-119880.png,clic_train,Balle2018,6,0.2682,39.3796,0.2176,121.6,0.028,0.2345,0.2176,0.19,
/home/user/tesi/datasets/clic2020/train/thomas-tucker-129635.png,clic_train,Balle2018,6,0.4594,37.4052,0.1801,116.2,0.02,0.2257,0.1801,0.1849,
/home/user/tesi/datasets/clic2020/train/thong-vo-332.png,clic_train,Balle2018,4,0.2614,35.3496,0.1355,55.0,0.0075,0.1381,0.1355,0.098,
/home/user/tesi/datasets/clic2020/train/tiago-gerken-205.png,clic_train,Balle2018,4,0.4514,32.7935,0.0943,70.9,0.0124,0.0831,0.0493,0.0441,
/home/user/tesi/datasets/clic2020/train/tiago-gerken-252.png,clic_train,Balle2018,4,0.2977,33.7182,0.3753,68.7,0.0398,0.2932,0.2372,0.2221,
/home/user/tesi/datasets/clic2020/train/tiago-muraro-30895.png,clic_train,Balle2018,4,0.343,33.9912,0.1759,72.0,0.024,0.1604,0.0937,0.0819,
/home/user/tesi/datasets/clic2020/train/tim-gouw-73090.png,clic_train,Balle2018,6,0.4302,38.3923,0.1298,127.8,0.0131,0.1311,0.1298,0.1171,
/home/user/tesi/datasets/clic2020/train/tim-marshall-140945.png,clic_train,Balle2018,6,0.3097,37.7019,0.3883,110.7,0.0242,0.391,0.3883,0.3896,
/home/user/tesi/datasets/clic2020/train/tim-marshall-154623.png,clic_train,Balle2018,6,0.1981,40.2486,0.2615,109.4,0.0333,0.2598,0.2615,0.2469,
/home/user/tesi/datasets/clic2020/train/tim-mossholder-2441.png,clic_train,Balle2018,4,0.3332,33.9556,0.1538,69.7,0.0209,0.1029,0.0871,0.077,
/home/user/tesi/datasets/clic2020/train/tim-swaan-45717.png,clic_train,Balle2018,2,0.3941,25.1066,0.3223,70.2,0.0171,0.1101,0.0407,0.0398,
/home/user/tesi/datasets/clic2020/train/todd-desantis-37264.png,clic_train,Balle2018,2,0.2691,7.167,0.7789,22.4,0.0167,0.0534,0.0379,0.029,
/home/user/tesi/datasets/clic2020/train/todd-quackenbush-47564.png,clic_train,Balle2018,4,0.4857,7.275,0.8419,61.7,0.0113,0.0606,0.7826,0.0269,
/home/user/tesi/datasets/clic2020/train/todd-quackenbush-700.png,clic_train,Balle2018,4,0.2864,32.9214,0.3563,71.9,0.0253,0.226,0.1671,0.143,
/home/user/tesi/datasets/clic2020/train/todd-quackenbush-997.png,clic_train,Balle2018,6,0.212,42.7191,0.0763,110.3,0.0203,0.0663,0.0763,0.0714,
/home/user/tesi/datasets/clic2020/train/tom-butler-218.png,clic_train,Balle2018,2,0.3233,8.8383,0.6807,66.2,0.0096,0.0726,0.6807,0.0397,
/home/user/tesi/datasets/clic2020/train/tomasz-paciorek-536.png,clic_train,Balle2018,4,0.3312,33.8483,0.2314,65.4,0.0345,0.1934,0.2314,0.136,
/home/user/tesi/datasets/clic2020/train/tony-naccarato-55.png,clic_train,Balle2018,2,0.233,27.8301,0.3699,9.7,0.0095,0.3567,0.2014,0.2021,
/home/user/tesi/datasets/clic2020/train/tony-webster-97532.png,clic_train,Balle2018,6,0.2312,40.1272,0.0905,113.3,0.0191,0.0803,0.0905,0.0833,
/home/user/tesi/datasets/clic2020/train/tsaiga-26406.png,clic_train,Balle2018,6,0.4731,19.6534,0.3521,93.6,0.012,0.0868,0.3521,0.08,
/home/user/tesi/datasets/clic2020/train/tyler-finck-80.png,clic_train,Balle2018,4,0.308,34.7231,0.1777,40.2,0.0091,0.2553,0.1389,0.1288,
/home/user/tesi/datasets/clic2020/train/tyler-wanlass-51.png,clic_train,Balle2018,4,0.4152,32.215,0.2299,71.1,0.0163,0.1727,0.116,0.1067,
/home/user/tesi/datasets/clic2020/train/ugur-gurcuoglu-98840.png,clic_train,Balle2018,6,0.211,42.2472,0.1051,112.6,0.0047,0.0991,0.1051,0.0917,
/home/user/tesi/datasets/clic2020/train/vadim-sherbakov-127.png,clic_train,Balle2018,6,0.3437,40.4474,0.0858,114.0,0.0198,0.0916,0.0858,0.0748,
/home/user/tesi/datasets/clic2020/train/vadim-sherbakov-194.png,clic_train,Balle2018,4,0.334,32.7696,0.327,55.8,0.0267,0.2628,0.327,0.1669,
/home/user/tesi/datasets/clic2020/train/vadim-sherbakov-30.png,clic_train,Balle2018,4,0.1772,33.4106,0.5368,69.1,0.0545,0.4726,0.2364,0.2496,
/home/user/tesi/datasets/clic2020/train/vadim-sherbakov-41909.png,clic_train,Balle2018,4,0.1787,32.4727,0.5843,71.6,0.072,0.3669,0.3594,0.3606,
/home/user/tesi/datasets/clic2020/train/vadim-sherbakov-68.png,clic_train,JPEG,60,0.4405,38.66,0.0806,34.4,0.0155,0.1013,0.0943,0.0824,
/home/user/tesi/datasets/clic2020/train/valor-kopeny-31409.png,clic_train,Balle2018,2,0.3344,26.9925,0.1972,70.5,0.0134,0.0569,0.0363,0.0232,
/home/user/tesi/datasets/clic2020/train/veeterzy-82538.png,clic_train,Balle2018,4,0.2761,33.7589,0.2976,68.9,0.0166,0.2787,0.1968,0.213,
/home/user/tesi/datasets/clic2020/train/verne-ho-26451.png,clic_train,Balle2018,6,0.1957,39.7517,0.3119,111.8,0.0342,0.2766,0.3119,0.2743,
/home/user/tesi/datasets/clic2020/train/victor-erixon-282.png,clic_train,Balle2018,4,0.3333,33.481,0.2465,70.2,0.0286,0.2027,0.1431,0.1166,
/home/user/tesi/datasets/clic2020/train/vincent-burkhead-141499.png,clic_train,Balle2018,2,0.2722,27.3916,0.3891,74.6,0.025,0.2266,0.1504,0.1451,
/home/user/tesi/datasets/clic2020/train/vincent-guth-177308.png,clic_train,Balle2018,2,0.2257,28.1219,0.373,69.8,0.0199,0.1042,0.0774,0.0516,
/home/user/tesi/datasets/clic2020/train/vladimir-kramer-145.png,clic_train,Balle2018,6,0.1388,42.3209,0.2266,109.8,0.0429,0.1677,0.2266,0.2214,
/home/user/tesi/datasets/clic2020/train/vladimir-kudinov-12755.png,clic_train,Balle2018,2,0.2435,27.1888,0.1896,67.4,0.0218,0.0632,0.0354,0.0362,
/home/user/tesi/datasets/clic2020/train/vladimir-kudinov-12762.png,clic_train,Balle2018,4,0.3734,32.8816,0.2333,38.8,0.0379,0.1755,0.1758,0.1671,
/home/user/tesi/datasets/clic2020/train/vladimir-kudinov-58771.png,clic_train,Balle2018,2,0.3146,27.7224,0.166,40.0,0.007,0.0612,0.0409,0.0316,
/home/user/tesi/datasets/clic2020/train/vladimir-kudinov-94873.png,clic_train,Balle2018,2,0.3017,26.0579,0.5413,39.2,0.0432,0.1629,0.042,0.0385,
/home/user/tesi/datasets/clic2020/train/webvilla-293.png,clic_train,Balle2018,2,0.0809,35.2238,0.1528,60.2,0.0152,0.0849,0.1528,0.0981,
/home/user/tesi/datasets/clic2020/train/will-van-wingerden-87463.png,clic_train,Balle2018,6,0.3296,39.8923,0.1153,111.6,0.018,0.1087,0.1153,0.0906,
/home/user/tesi/datasets/clic2020/train/william-bout-103533.png,clic_train,Balle2018,2,0.0913,33.382,0.2068,57.8,0.0194,0.1161,0.2068,0.1089,
/home/user/tesi/datasets/clic2020/train/william-hook-58610.png,clic_train,Balle2018,2,0.2306,28.3293,0.4855,51.4,0.0249,0.2968,0.2848,0.0859,
/home/user/tesi/datasets/clic2020/train/william-iven-5893.png,clic_train,Balle2018,4,0.291,34.3133,0.2002,70.4,0.0287,0.1472,0.1137,0.1083,
/home/user/tesi/datasets/clic2020/train/wilson-ye-128679.png,clic_train,Balle2018,4,0.3026,32.6614,0.2926,58.4,0.0297,0.1378,0.1645,0.1175,
/home/user/tesi/datasets/clic2020/train/wim-peters-274.png,clic_train,Balle2018,6,0.4551,38.5485,0.1479,35.1,0.0215,0.1847,0.1479,0.1346,
/home/user/tesi/datasets/clic2020/train/wojtek-witkowski-189.png,clic_train,Balle2018,2,0.3106,25.9579,0.2303,37.5,0.0154,0.1035,0.0881,0.0818,
/home/user/tesi/datasets/clic2020/train/wojtek-witkowski-275.png,clic_train,Balle2018,6,0.4669,16.7451,0.3344,100.4,0.01,0.0311,0.3344,0.0218,
/home/user/tesi/datasets/clic2020/train/wolf-schram-79896.png,clic_train,Balle2018,2,0.2049,29.0001,0.2234,50.4,0.0129,0.0889,0.0573,0.0484,
/home/user/tesi/datasets/clic2020/train/wolfgang-lutz-26516.png,clic_train,Balle2018,4,0.3982,33.3453,0.1416,71.0,0.0143,0.1233,0.1014,0.091,
/home/user/tesi/datasets/clic2020/train/yair-hazout-245.png,clic_train,Balle2018,4,0.224,33.7749,0.4713,69.9,0.0125,0.4289,0.3191,0.3615,
/home/user/tesi/datasets/clic2020/train/yamon-figurs-26140.png,clic_train,Balle2018,4,0.2957,33.9109,0.3238,69.9,0.0237,0.2892,0.275,0.2864,
/home/user/tesi/datasets/clic2020/train/yoni-kaplan-nadel-29.png,clic_train,Balle2018,4,0.3751,33.0959,0.2407,39.9,0.0219,0.1908,0.1076,0.0957,
/home/user/tesi/datasets/clic2020/train/yulia-vambold-20364.png,clic_train,Balle2018,4,0.4186,32.0652,0.0967,72.6,0.0266,0.0688,0.0455,0.0386,
/home/user/tesi/datasets/clic2020/train/zara-walker-71279.png,clic_train,Balle2018,2,0.1383,33.1548,0.1128,61.9,0.0086,0.0738,0.1128,0.0659,
/home/user/tesi/datasets/clic2020/train/zugr-121.png,clic_train,Balle2018,6,0.3243,37.76,0.3209,96.5,0.0256,0.3543,0.3209,0.3252,
